,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
147,2018,Nissan,Rogue_SL, 23994, Staten Island, NY ,35609,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
148,2019,Nissan,Rogue_SL, 23995, Hempstead, NY ,35095,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
149,2018,Nissan,Rogue_SL, 23995, Greenvale, NY ,19770,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
150,2019,Nissan,Sentra_SV, 16900, Ozone Park, NY ,18823,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,1
151,2018,Nissan,Altima_S, 17995, Yonkers, NY ,22510,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
152,2019,Nissan,Murano_S, 25998, Upper Saddle River, NJ ,26224,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
153,2018,Nissan,Rogue_Sport_SV, 19791, Saint James, NY ,39331,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
154,2018,Nissan,Murano_SL, 28790, Saint James, NY ,15518,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
155,2018,Nissan,Sentra, 16782, Staten Island, NY ,28205,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,11
156,2019,Nissan,Rogue_Sport_SV, 21322, Saint James, NY ,33209,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
157,2018,Nissan,Murano_S, 23888, Upper Saddle River, NJ ,35133,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
158,2018,Nissan,Pathfinder, 24444, Staten Island, NY ,18729,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
159,2018,Nissan,Pathfinder_SL, 32900, Ozone Park, NY ,13620,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
160,2019,Nissan,Rogue_SL, 23995, Hempstead, NY ,35095,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
161,2019,Nissan,Rogue_S, 22495, Flemington, NJ ,35206,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
162,2017,Nissan,Rogue_SL, 18748, Brooklyn, NY ,40608,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,11
163,2018,Nissan,Altima_SR, 16769, Hempstead, NY ,22825,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
164,2020,Nissan,Sentra_S, 19300, Wilton, CT ,552,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
165,2018,Nissan,Maxima_S, 22494, Syosset, NY ,18909,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
166,2018,Nissan,Rogue_SL, 24550, Red Bank, NJ ,28210,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
167,2018,Nissan,Rogue_SV, 18995, Woodbridge, NJ ,38045,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,2-Owner,Personal Use,1
168,2019,Nissan,Sentra_SV, 16000, Jersey City, NJ ,9981,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,6
169,2018,Nissan,Rogue_SL, 20464, Wantagh, NY ,34953,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
170,2018,Nissan,Sentra_SV, 14995, Inwood, NY ,39343,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,8
171,2018,Nissan,Rogue_SV, 19995, Inwood, NY ,27500,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
172,2018,Nissan,Rogue_SL, 23833, Saint James, NY ,33883,No Accident or Damage Reported,SUV,Orange_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
173,2019,Nissan,Pathfinder_SL, 29283, North Plainfield, NJ ,20229,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
174,2018,Nissan,Rogue_SL, 20995, Inwood, NY ,31800,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,17
175,2018,Nissan,Rogue_SV, 19998, Upper Saddle River, NJ ,46261,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
176,2019,Nissan,Altima_SL, 18632, Hempstead, NY ,33992,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
177,2019,Nissan,Rogue_SV, 21669, Westbury, NY ,28239,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
178,2018,Nissan,Murano_SV, 24350, Hasbrouck Heights, NJ ,27760,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
179,2019,Nissan,Rogue_SL, 27000, Wilton, CT ,9748,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
180,2018,Nissan,Rogue_SV, 18842, Syosset, NY ,31090,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,18
181,2018,Nissan,Rogue_SL, 21964, Syosset, NY ,27466,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
182,2018,Nissan,Altima_S, 17997, Syosset, NY ,1899,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
183,2018,Nissan,Rogue_SV, 18895, Syosset, NY ,30708,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,11
184,2019,Nissan,Rogue_Sport_SV, 19990, Hasbrouck Heights, NJ ,37141,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
185,2018,Nissan,Altima_S, 16587, Syosset, NY ,42633,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,14
186,2019,Nissan,Pathfinder_SL, 27990, Hasbrouck Heights, NJ ,34258,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
187,2018,Nissan,Pathfinder_SV, 21995, Totowa, NJ ,51542,No Accident or Damage Reported,SUV,Green_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
188,2018,Nissan,Rogue_SV, 19596, Syosset, NY ,28141,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
189,2018,Nissan,Rogue_SV, 19956, Syosset, NY ,16483,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
190,2019,Nissan,Maxima_Platinum, 31880, Hempstead, NY ,15106,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
191,2021,Nissan,Rogue_S, 25816, Saint James, NY ,4361,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Commercial Use,3
192,2018,Nissan,Rogue_SV, 20819, North Plainfield, NJ ,38091,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
193,2018,Nissan,Rogue_SV, 19995, Inwood, NY ,30700,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
194,2019,Nissan,Sentra_SV, 15995, Edison, NJ ,36378,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,9
195,2020,Nissan,Altima_SR, 23995, Inwood, NY ,13192,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
196,2018,Nissan,Altima_SR_Midnight, 18995, Edison, NJ ,31425,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
197,2019,Nissan,Pathfinder_Platinum, 32995, Edison, NJ ,18909,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
198,2019,Nissan,Armada_SL, 43038, Saint James, NY ,28259,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_5.6_L_,CARFAX 1-Owner,Personal Use,10
199,2018,Nissan,Rogue_S, 17226, Brooklyn, NY ,59520,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
200,2019,Nissan,Armada_SL, 43038, Saint James, NY ,28259,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_5.6_L_,CARFAX 1-Owner,Personal Use,10
201,2019,Nissan,Rogue_SV, 19995, Hempstead, NY ,28421,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
202,2018,Nissan,Rogue_Sport_S, 19880, Red Bank, NJ ,32132,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
203,2018,Nissan,Rogue_SV, 18679, Lynbrook, NY ,32721,No Accident or Damage Reported,SUV,Orange_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
204,2018,Nissan,Altima_SR, 18988, Yonkers, NY ,28140,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
205,2019,Nissan,Murano_S, 23644, Lynbrook, NY ,20304,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
206,2020,Nissan,Altima_S, 20415, Huntington Station, NY ,7606,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Commercial Use,4
207,2018,Nissan,Pathfinder_SV, 22997, Lodi, NJ ,33726,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
208,2016,Nissan,Pathfinder_SL, 23595, Mount Kisco, NY ,39018,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
209,2017,Nissan,Rogue_SL, 23588, Bronx, NY ,24435,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,12
210,2018,Nissan,Murano_SL, 29888, Bronx, NY ,15205,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
211,2018,Nissan,Rogue_SV, 22347, Staten Island, NY ,24380,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
212,2018,Nissan,Altima_SR, 17995, Jamaica, NY ,25196,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
213,2018,Nissan,Rogue_SV, 22894, Staten Island, NY ,12504,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
214,2018,Nissan,Rogue, 25096, Staten Island, NY ,31192,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
215,2018,Nissan,Rogue_SV, 19789, Saint James, NY ,46732,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
216,2018,Nissan,Rogue_SV, 20546, Saint James, NY ,37581,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
217,2019,Nissan,Rogue_SV, 22511, Bronx, NY ,24299,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
218,2018,Nissan,Rogue_SV, 20593, Saint James, NY ,37589,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
219,2019,Nissan,Sentra_SV, 15995, Edison, NJ ,46830,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,11
220,2018,Nissan,Rogue_SV, 21729, Staten Island, NY ,35574,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
221,2018,Nissan,Murano_SL, 25495, Yonkers, NY ,41299,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
222,2018,Nissan,Rogue, 20675, Staten Island, NY ,21428,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
223,2019,Nissan,Rogue_Sport_SV, 22349, Staten Island, NY ,25080,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
224,2018,Nissan,Rogue, 22497, Staten Island, NY ,20779,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
225,2019,Nissan,Rogue_SV, 22511, Bronx, NY ,24299,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
226,2018,Nissan,Murano_SL, 25495, Yonkers, NY ,41299,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
227,2018,Nissan,Rogue_SV, 20593, Saint James, NY ,37589,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
228,2019,Nissan,Sentra_SV, 15995, Edison, NJ ,46830,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,11
229,2018,Nissan,Rogue_SV, 20695, Yonkers, NY ,27387,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
230,2018,Nissan,Rogue_SV, 21495, Yonkers, NY ,27709,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
231,2019,Nissan,Rogue_S, 20495, Yonkers, NY ,32477,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,12
232,2018,Nissan,Rogue_SV, 20495, Yonkers, NY ,34487,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
233,2018,Nissan,Rogue_S, 16495, Hackensack, NJ ,50457,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,11
234,2018,Nissan,Murano_S, 22950, Saint James, NY ,43529,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
235,2018,Nissan,Rogue_S, 18995, Yonkers, NY ,41838,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
236,2018,Nissan,Rogue, 22129, Staten Island, NY ,29142,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
237,2018,Nissan,Rogue_SV, 19495, Yonkers, NY ,37314,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
238,2018,Nissan,Rogue_SV, 19995, Yonkers, NY ,35264,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
239,2019,Nissan,Rogue_SV, 19995, Yonkers, NY ,59868,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,14
240,2018,Nissan,Rogue_SL, 23488, Upper Saddle River, NJ ,32433,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
241,2018,Nissan,Rogue_SV, 21729, Staten Island, NY ,35574,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
242,2018,Nissan,Rogue_SV, 20900, Ozone Park, NY ,16557,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
243,2018,Nissan,Rogue_SV, 20900, Ozone Park, NY ,30430,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
244,2018,Nissan,Rogue_Sport, 20995, Saint James, NY ,34025,No Accident or Damage Reported,SUV,4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,12
245,2018,Nissan,Rogue_SV, 21295, Yonkers, NY ,33474,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
246,2019,Nissan,Rogue_S, 21995, Freehold, NJ ,31015,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
247,2018,Nissan,Murano, 28573, Staten Island, NY ,23159,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
248,2019,Nissan,Rogue_SV, 21814, Saint James, NY ,42048,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
249,2018,Nissan,Rogue, 21884, Staten Island, NY ,18590,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
250,2019,Nissan,Sentra_SR, 17500, Ozone Park, NY ,10944,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,9
251,2018,Nissan,Pathfinder, 29092, Staten Island, NY ,28106,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
252,2018,Nissan,Rogue, 21884, Staten Island, NY ,18590,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
253,2019,Nissan,Murano, 26311, Staten Island, NY ,6587,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
254,2018,Nissan,Rogue_SL, 23900, Ozone Park, NY ,33645,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,13
255,2019,Nissan,Murano, 25720, Staten Island, NY ,23061,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
256,2020,Nissan,Sentra_S, 19778, Upper Saddle River, NJ ,8846,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
257,2018,Nissan,Murano, 28573, Staten Island, NY ,23159,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
258,2018,Nissan,Rogue_SV, 21828, Staten Island, NY ,19742,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
259,2018,Nissan,Rogue_SV, 20995, Greenvale, NY ,36482,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
260,2018,Nissan,Rogue_Sport_SV, 19995, Hempstead, NY ,25499,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
261,2018,Nissan,Rogue_SV, 20995, Greenvale, NY ,36705,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
262,2018,Nissan,Pathfinder_SL, 26900, Ozone Park, NY ,32023,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
263,2018,Nissan,Rogue, 21767, Staten Island, NY ,20985,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
264,2018,Nissan,Rogue_SV, 20900, Ozone Park, NY ,30430,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
265,2018,Nissan,Rogue_SV, 20900, Ozone Park, NY ,16557,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
266,2019,Nissan,Pathfinder_S, 26407, Saint James, NY ,24892,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
267,2018,Nissan,Rogue_SV, 20995, Edison, NJ ,31934,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
268,2018,Nissan,Rogue_SV, 19895, Yonkers, NY ,39313,No Accident or Damage Reported,SUV,Green_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
269,2018,Nissan,Murano_SL, 26387, Flemington, NJ ,50298,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
270,2019,Nissan,Murano, 26249, Staten Island, NY ,13861,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
271,2018,Nissan,Murano_SV, 24080, Saint James, NY ,42620,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
272,2018,Nissan,Rogue_SV, 21325, Saint James, NY ,31008,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,20
273,2018,Nissan,Rogue_S, 19288, Upper Saddle River, NJ ,28776,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
274,2018,Nissan,Rogue_SV, 20588, Upper Saddle River, NJ ,34300,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
275,2018,Nissan,Rogue_SL, 23998, Upper Saddle River, NJ ,31954,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
276,2018,Nissan,Rogue_SV, 20995, Greenvale, NY ,36482,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
277,2018,Nissan,Pathfinder_SL, 26900, Ozone Park, NY ,32023,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
278,2018,Nissan,Rogue_SV, 20588, Upper Saddle River, NJ ,21539,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
279,2018,Nissan,Pathfinder_S, 22998, Upper Saddle River, NJ ,36178,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
280,2018,Nissan,Rogue, 21767, Staten Island, NY ,20985,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
281,2018,Nissan,Murano_Platinum, 31023, Staten Island, NY ,23608,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
282,2018,Nissan,Murano_S, 23788, Upper Saddle River, NJ ,30965,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
283,2018,Nissan,Rogue_Sport_SV, 19995, Hempstead, NY ,25499,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
284,2018,Nissan,Rogue_SV, 20995, Greenvale, NY ,36705,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
285,2018,Nissan,Rogue_SV, 20495, Hackensack, NJ ,33208,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
286,2019,Nissan,Frontier_SV, 29703, Saint James, NY ,29468,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,4
287,2019,Nissan,Sentra_SV, 16495, Hackensack, NJ ,32049,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,5
288,2019,Nissan,Sentra_SR, 17500, Ozone Park, NY ,10944,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,9
289,2018,Nissan,Rogue_SV, 20995, Greenvale, NY ,19291,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
290,2018,Nissan,Rogue_SV, 19995, Hempstead, NY ,40193,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
291,2018,Nissan,Rogue_Sport_SV, 19500, Ozone Park, NY ,13362,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
292,2019,Nissan,Murano_S, 26345, Flemington, NJ ,18554,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
293,2018,Nissan,Sentra_SV, 15450, Forest Hills, NY ,14320,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_1.8_L_,CARFAX 1-Owner,Personal Use,2
294,2018,Nissan,Rogue_SV, 19617, Westbury, NY ,21893,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,12
295,2019,Nissan,Rogue_SV, 19995, Totowa, NJ ,24094,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
